systime,rudd,thro
1462052856.93,-0.007843,0.000000
1462052857.03,-0.007843,0.000000
1462052857.13,-0.007843,0.000000
1462052857.23,-0.007843,0.000000
1462052857.33,-0.007843,0.000000
1462052857.43,-0.007843,0.000000
1462052857.53,-0.007843,0.000000
1462052857.63,-0.007843,0.000000
1462052857.73,-0.007843,0.000000
1462052857.83,-0.007843,0.000000
1462052857.93,-0.007843,0.000000
1462052858.03,-0.007843,0.000000
1462052858.13,-0.007843,0.000000
1462052858.23,-0.007843,0.000000
1462052858.33,-0.007843,0.000000
1462052858.43,-0.007843,0.000000
1462052858.53,-0.007843,0.000000
1462052858.63,-0.007843,0.000000
1462052858.73,-0.007843,0.000000
1462052858.83,-0.007843,0.000000
1462052858.93,-0.007843,0.000000
1462052859.03,-0.007843,0.000000
1462052859.13,-0.007843,0.000000
1462052859.23,-0.007843,0.000000
1462052859.33,-0.007843,0.000000
1462052859.43,-0.007843,0.000000
1462052859.53,-0.007843,0.000000
1462052859.63,-0.007843,0.000000
1462052859.73,-0.007843,0.000000
1462052859.83,-0.007843,0.000000
1462052859.93,-0.007843,0.000000
1462052860.03,-0.007843,0.000000
1462052860.13,-0.007843,0.000000
1462052860.23,-0.007843,0.000000
1462052860.33,-0.007843,0.000000
1462052860.43,-0.007843,0.000000
1462052860.53,-0.007843,0.000000
1462052860.63,-0.007843,0.000000
1462052860.73,-0.007843,0.000000
1462052860.83,-0.007843,0.000000
1462052860.93,-0.007843,0.000000
1462052861.03,-0.007843,0.000000
1462052861.13,-0.007843,0.000000
1462052861.23,-0.007843,0.000000
1462052861.33,-0.007843,0.000000
1462052861.43,-0.007843,0.000000
1462052861.53,-0.007843,0.000000
1462052861.63,-0.007843,0.000000
1462052861.73,-0.007843,0.000000
1462052861.83,-0.007843,0.000000
1462052861.93,-0.007843,0.000000
1462052862.03,-0.007843,0.000000
1462052862.13,-0.007843,0.000000
1462052862.23,-0.007843,0.000000
1462052862.33,-0.007843,0.000000
1462052862.43,-0.007843,0.000000
1462052862.53,-0.007843,0.000000
1462052862.63,-0.007843,0.000000
1462052862.73,-0.007843,0.000000
1462052862.83,-0.007843,0.000000
1462052862.93,-0.007843,0.000000
1462052863.03,-0.007843,0.000000
1462052863.13,-0.007843,0.000000
1462052863.23,-0.007843,0.000000
1462052863.33,-0.007843,0.000000
1462052863.43,-0.007843,0.000000
1462052863.53,-0.007843,0.000000
1462052863.63,-0.007843,0.000000
1462052863.73,-0.007843,0.000000
1462052863.83,-0.007843,0.000000
1462052863.93,-0.007843,0.000000
1462052864.03,-0.007843,0.000000
1462052864.13,-0.007843,0.000000
1462052864.23,-0.007843,0.000000
1462052864.33,-0.007843,0.000000
1462052864.43,-0.007843,0.000000
1462052864.53,-0.007843,0.000000
1462052864.63,-0.007843,0.000000
1462052864.73,-0.007843,0.000000
1462052864.83,-0.007843,0.000000
1462052864.93,-0.007843,0.000000
1462052865.03,-0.007843,0.000000
1462052865.13,-0.007843,0.000000
1462052865.23,-0.007843,0.000000
1462052865.33,-0.007843,0.000000
1462052865.43,-0.007843,0.000000
1462052865.53,-0.007843,0.000000
1462052865.63,-0.007843,0.000000
1462052865.73,-0.007843,0.000000
1462052865.83,-0.007843,0.000000
1462052865.93,-0.007843,0.000000
1462052866.03,-0.007843,0.000000
1462052866.13,-0.007843,0.000000
1462052866.23,-0.007843,0.000000
1462052866.33,-0.007843,0.000000
1462052866.43,-0.007843,0.000000
1462052866.53,-0.007843,0.000000
1462052866.63,-0.007843,0.000000
1462052866.73,-0.007843,0.000000
1462052866.83,-0.007843,0.000000
1462052866.93,-0.007843,0.000000
1462052867.03,-0.007843,0.000000
1462052867.13,-0.007843,0.000000
1462052867.23,-0.007843,0.000000
1462052867.33,-0.007843,0.000000
1462052867.43,-0.007843,0.000000
1462052867.53,-0.007843,0.000000
1462052867.63,-0.007843,0.000000
1462052867.73,-0.007843,0.000000
1462052867.83,-0.007843,0.000000
1462052867.93,-0.007843,0.000000
1462052868.03,-0.007843,0.000000
1462052868.13,-0.007843,0.000000
1462052868.23,-0.007843,0.000000
1462052868.33,-0.007843,0.000000
1462052868.43,-0.007843,0.000000
1462052868.53,-0.007843,0.000000
1462052868.63,-0.007843,0.000000
1462052868.73,-0.007843,0.000000
1462052868.83,-0.007843,0.000000
1462052868.93,-0.007843,0.000000
1462052869.03,-0.007843,0.000000
1462052869.13,-0.007843,0.000000
1462052869.23,-0.007843,0.000000
1462052869.33,-0.007843,0.000000
1462052869.43,-0.007843,0.000000
1462052869.53,-0.007843,0.000000
1462052869.63,-0.007843,0.000000
1462052869.73,-0.007843,0.000000
1462052869.83,-0.007843,0.000000
1462052869.93,-0.007843,0.000000
1462052870.03,-0.007843,0.000000
1462052870.13,-0.007843,0.000000
1462052870.23,-0.007843,0.000000
1462052870.33,-0.007843,0.000000
1462052870.43,-0.007843,0.000000
1462052870.53,-0.007843,0.000000
1462052870.63,-0.007843,0.000000
1462052870.73,-0.007843,0.000000
1462052870.83,-0.007843,0.000000
1462052870.93,-0.007843,0.000000
1462052871.03,-0.007843,0.000000
1462052871.13,-0.007843,0.000000
1462052871.23,-0.007843,0.000000
1462052871.33,-0.007843,0.000000
1462052871.43,-0.007843,0.000000
1462052871.53,-0.007843,0.000000
1462052871.63,-0.007843,0.000000
1462052871.73,-0.007843,0.000000
1462052871.83,-0.007843,0.000000
1462052871.93,-0.007843,0.000000
1462052872.03,-0.007843,0.000000
1462052872.13,-0.007843,0.000000
1462052872.23,-0.007843,0.000000
1462052872.33,-0.007843,0.000000
1462052872.43,-0.007843,0.000000
1462052872.53,-0.007843,0.000000
1462052872.63,-0.007843,0.000000
1462052872.73,-0.007843,0.000000
1462052872.83,-0.007843,0.000000
1462052872.93,-0.007843,0.000000
1462052873.03,-0.007843,0.000000
1462052873.13,-0.007843,0.000000
1462052873.23,-0.007843,0.000000
1462052873.33,-0.007843,0.000000
1462052873.43,-0.007843,0.000000
1462052873.53,-0.007843,0.000000
1462052873.63,-0.007843,0.000000
1462052873.73,-0.007843,0.000000
1462052873.83,-0.007843,0.000000
1462052873.93,-0.007843,0.000000
1462052874.03,-0.007843,0.000000
1462052874.13,-0.007843,0.000000
1462052874.23,-0.007843,0.000000
1462052874.33,-0.007843,0.000000
1462052874.43,-0.007843,0.000000
1462052874.53,-0.007843,0.000000
1462052874.63,-0.007843,0.000000
1462052874.73,-0.007843,0.000000
1462052874.83,-0.007843,0.000000
1462052874.93,-0.007843,0.000000
1462052875.03,-0.007843,0.000000
1462052875.13,-0.007843,0.000000
1462052875.23,-0.007843,0.000000
1462052875.33,-0.007843,0.000000
1462052875.43,-0.007843,0.000000
1462052875.53,-0.007843,0.000000
1462052875.63,-0.007843,0.000000
1462052875.73,-0.007843,0.000000
1462052875.83,-0.007843,0.000000
1462052875.93,-0.007843,0.000000
1462052876.03,-0.007843,0.000000
1462052876.13,-0.007843,0.000000
1462052876.23,-0.007843,0.000000
1462052876.33,-0.007843,0.000000
1462052876.43,-0.007843,0.000000
1462052876.53,-0.007843,0.000000
1462052876.63,-0.007843,0.000000
1462052876.73,-0.007843,0.000000
1462052876.83,-0.007843,0.000000
1462052876.93,-0.007843,0.000000
1462052877.03,-0.007843,0.000000
1462052877.13,-0.007843,0.000000
1462052877.23,-0.007843,0.000000
1462052877.33,-0.007843,0.000000
1462052877.43,-0.007843,0.000000
1462052877.53,-0.007843,0.000000
1462052877.63,-0.007843,0.000000
1462052877.73,-0.007843,0.000000
1462052877.83,-0.007843,0.000000
1462052877.93,-0.007843,0.000000
1462052878.03,-0.007843,0.000000
1462052878.13,-0.007843,0.000000
1462052878.23,-0.007843,0.000000
1462052878.33,-0.007843,0.000000
1462052878.43,-0.007843,0.000000
1462052878.53,-0.007843,0.000000
1462052878.63,-0.007843,0.000000
1462052878.73,-0.007843,0.000000
1462052878.83,-0.007843,0.000000
1462052878.93,-0.007843,0.000000
1462052879.03,-0.007843,0.000000
1462052879.13,-0.007843,0.000000
1462052879.23,-0.007843,0.000000
1462052879.33,-0.007843,0.000000
1462052879.43,-0.007843,0.000000
1462052879.53,-0.007843,0.000000
1462052879.63,-0.007843,0.000000
1462052879.73,-0.007843,0.000000
1462052879.83,-0.007843,0.000000
1462052879.93,-0.007843,0.000000
1462052880.03,-0.007843,0.000000
1462052880.13,-0.007843,0.000000
1462052880.23,-0.007843,0.000000
1462052880.33,-0.007843,0.000000
1462052880.43,-0.007843,0.000000
1462052880.53,-0.007843,0.000000
1462052880.63,-0.007843,0.000000
1462052880.73,-0.007843,0.000000
1462052880.83,-0.007843,0.000000
1462052880.93,-0.007843,0.000000
1462052881.03,-0.007843,0.000000
1462052881.13,-0.007843,0.000000
1462052881.23,-0.007843,0.000000
1462052881.33,-0.007843,0.000000
1462052881.43,-0.007843,0.000000
1462052881.53,-0.007843,0.000000
1462052881.63,-0.007843,0.000000
1462052881.73,-0.007843,0.000000
1462052881.83,-0.007843,0.000000
1462052881.93,-0.007843,0.000000
1462052882.03,-0.007843,0.000000
1462052882.13,-0.007843,0.000000
1462052882.23,-0.007843,0.000000
1462052882.33,-0.007843,0.000000
1462052882.43,-0.007843,0.000000
1462052882.53,-0.007843,0.000000
1462052882.63,-0.007843,0.000000
1462052882.73,-0.007843,0.000000
1462052882.83,-0.007843,0.000000
1462052882.93,-0.007843,0.000000
1462052883.03,-0.007843,0.000000
1462052883.13,-0.007843,0.000000
1462052883.23,-0.007843,0.000000
1462052883.33,-0.007843,0.000000
1462052883.43,-0.007843,0.000000
1462052883.53,-0.007843,0.000000
1462052883.63,-0.007843,0.000000
1462052883.73,-0.007843,0.000000
1462052883.83,-0.007843,0.000000
1462052883.93,-0.007843,0.000000
1462052884.03,-0.007843,0.000000
1462052884.13,-0.007843,0.000000
1462052884.23,-0.007843,0.000000
1462052884.33,-0.007843,0.000000
1462052884.43,-0.007843,0.000000
1462052884.53,-0.007843,0.000000
1462052884.63,-0.007843,0.000000
1462052884.73,-0.007843,0.000000
1462052884.83,-0.007843,0.000000
1462052884.93,-0.007843,0.000000
1462052885.03,-0.007843,0.000000
1462052885.13,-0.007843,0.000000
1462052885.23,-0.007843,0.000000
1462052885.33,-0.007843,0.000000
1462052885.43,-0.007843,0.000000
1462052885.53,-0.007843,0.000000
1462052885.63,-0.007843,0.000000
1462052885.73,-0.007843,0.000000
1462052885.83,-0.007843,0.000000
1462052885.93,-0.007843,0.000000
1462052886.03,-0.007843,0.000000
1462052886.13,-0.007843,0.000000
1462052886.23,-0.007843,0.000000
1462052886.33,-0.007843,0.000000
1462052886.43,-0.007843,0.000000
1462052886.53,-0.007843,0.000000
1462052886.63,-0.007843,0.000000
1462052886.73,-0.007843,0.000000
1462052886.83,-0.007843,0.000000
1462052886.93,-0.007843,0.000000
1462052887.03,-0.007843,0.000000
1462052887.13,-0.007843,0.000000
1462052887.23,-0.007843,0.000000
1462052887.33,-0.007843,0.000000
1462052887.43,-0.007843,0.000000
1462052887.53,-0.007843,0.000000
1462052887.63,-0.007843,0.000000
1462052887.73,-0.007843,0.000000
1462052887.83,-0.007843,0.000000
1462052887.93,-0.007843,0.000000
1462052888.03,-0.007843,0.000000
1462052888.13,-0.007843,0.000000
1462052888.23,-0.007843,0.000000
1462052888.33,-0.007843,0.000000
1462052888.43,-0.007843,0.000000
1462052888.53,-0.007843,0.000000
1462052888.63,-0.007843,0.000000
1462052888.73,-0.007843,0.000000
1462052888.83,-0.007843,0.000000
1462052888.93,-0.007843,0.000000
1462052889.03,-0.007843,0.000000
1462052889.13,-0.007843,0.000000
1462052889.23,-0.007843,0.000000
1462052889.33,-0.007843,0.000000
1462052889.43,-0.007843,0.000000
1462052889.53,-0.007843,0.000000
1462052889.63,-0.007843,0.000000
1462052889.73,-0.007843,0.000000
1462052889.83,-0.007843,0.000000
1462052889.93,-0.007843,0.000000
1462052890.03,-0.007843,0.000000
1462052890.13,-0.007843,0.000000
1462052890.23,-0.007843,0.000000
1462052890.33,-0.007843,0.000000
1462052890.43,-0.007843,0.000000
1462052890.53,-0.007843,0.000000
1462052890.63,-0.007843,0.000000
1462052890.73,-0.007843,0.000000
1462052890.83,-0.007843,0.000000
1462052890.93,-0.007843,0.000000
1462052891.03,-0.007843,0.000000
1462052891.13,-0.007843,0.000000
1462052891.23,-0.007843,0.000000
1462052891.33,-0.007843,0.000000
1462052891.43,-0.007843,0.000000
1462052891.53,-0.007843,0.000000
1462052891.63,-0.007843,0.000000
1462052891.73,-0.007843,0.000000
1462052891.83,-0.007843,0.000000
1462052891.93,-0.007843,0.000000
1462052892.03,-0.007843,0.000000
1462052892.13,-0.007843,0.000000
1462052892.23,-0.007843,0.000000
1462052892.33,-0.007843,0.000000
1462052892.43,-0.007843,0.000000
1462052892.53,-0.007843,0.000000
1462052892.63,-0.007843,0.000000
1462052892.73,-0.007843,0.000000
1462052892.83,-0.007843,0.000000
1462052892.93,-0.007843,0.000000
1462052893.03,-0.007843,0.000000
1462052893.13,-0.007843,0.000000
1462052893.23,-0.007843,0.000000
1462052893.33,-0.007843,0.000000
1462052893.43,-0.007843,0.000000
1462052893.53,-0.007843,0.000000
1462052893.63,-0.007843,0.000000
1462052893.73,-0.007843,0.000000
1462052893.83,-0.007843,0.000000
1462052893.93,-0.007843,0.000000
1462052894.03,-0.007843,0.000000
1462052894.13,-0.007843,0.000000
1462052894.23,-0.007843,0.000000
1462052894.33,-0.007843,0.000000
1462052894.43,-0.007843,0.000000
1462052894.53,-0.007843,0.000000
1462052894.63,-0.007843,0.000000
1462052894.73,-0.007843,0.000000
1462052894.83,-0.007843,0.000000
1462052894.93,-0.007843,0.000000
1462052895.03,-0.007843,0.000000
1462052895.13,-0.007843,0.000000
1462052895.23,-0.007843,0.000000
1462052895.33,-0.007843,0.000000
1462052895.43,-0.007843,0.000000
1462052895.53,-0.007843,0.000000
1462052895.63,-0.007843,0.000000
1462052895.73,-0.007843,0.000000
1462052895.83,-0.007843,0.000000
1462052895.93,-0.007843,0.000000
1462052896.03,-0.007843,0.000000
1462052896.13,-0.007843,0.000000
1462052896.23,-0.007843,0.000000
1462052896.33,-0.007843,0.000000
1462052896.43,-0.007843,0.000000
1462052896.53,-0.007843,0.000000
1462052896.63,-0.007843,0.000000
1462052896.73,-0.007843,0.000000
1462052896.83,-0.007843,0.000000
1462052896.93,-0.007843,0.000000
1462052897.03,-0.007843,0.000000
1462052897.13,-0.007843,0.000000
1462052897.23,-0.007843,0.000000
1462052897.33,-0.007843,0.000000
1462052897.43,-0.007843,0.000000
1462052897.53,-0.007843,0.000000
1462052897.63,-0.007843,0.000000
1462052897.73,-0.007843,0.000000
1462052897.83,-0.007843,0.000000
1462052897.93,-0.007843,0.000000
1462052898.03,-0.007843,0.000000
1462052898.13,-0.007843,0.000000
1462052898.23,-0.007843,0.000000
1462052898.33,-0.007843,0.000000
1462052898.43,-0.007843,0.000000
1462052898.53,-0.007843,0.000000
1462052898.63,-0.007843,0.000000
1462052898.73,-0.007843,0.000000
1462052898.83,-0.007843,0.000000
1462052898.93,-0.007843,0.000000
1462052899.03,-0.007843,0.000000
1462052899.13,-0.007843,0.000000
1462052899.23,-0.007843,0.000000
1462052899.33,-0.007843,0.000000
1462052899.43,-0.007843,0.000000
1462052899.53,-0.007843,0.000000
1462052899.63,-0.007843,0.000000
1462052899.73,-0.007843,0.000000
1462052899.83,-0.007843,0.000000
1462052899.93,-0.007843,0.000000
1462052900.03,-0.007843,0.000000
1462052900.13,-0.007843,0.000000
1462052900.23,-0.007843,0.000000
1462052900.33,-0.007843,0.000000
1462052900.43,-0.007843,0.000000
1462052900.53,-0.007843,0.000000
1462052900.63,-0.007843,0.000000
1462052900.73,-0.007843,0.000000
1462052900.83,-0.007843,0.000000
1462052900.93,-0.007843,0.000000
1462052901.03,-0.007843,0.000000
1462052901.13,-0.007843,0.000000
1462052901.23,-0.007843,0.000000
1462052901.33,-0.007843,0.000000
1462052901.43,-0.007843,0.000000
1462052901.53,-0.007843,0.000000
1462052901.63,-0.007843,0.000000
1462052901.73,-0.007843,0.000000
1462052901.83,-0.007843,0.000000
1462052901.93,-0.007843,0.000000
1462052902.03,-0.007843,0.000000
1462052902.13,-0.007843,0.000000
1462052902.23,-0.007843,0.000000
1462052902.33,-0.007843,0.000000
1462052902.43,-0.007843,0.000000
1462052902.53,-0.007843,0.000000
1462052902.63,-0.007843,0.000000
1462052902.73,-0.007843,0.000000
1462052902.83,-0.007843,0.000000
1462052902.93,-0.007843,0.000000
1462052903.03,-0.007843,0.000000
1462052903.13,-0.007843,0.000000
1462052903.23,-0.007843,0.000000
1462052903.33,-0.007843,0.000000
1462052903.43,-0.007843,0.000000
1462052903.53,-0.007843,0.000000
1462052903.63,-0.007843,0.000000
1462052903.73,-0.007843,0.000000
1462052903.83,-0.007843,0.000000
1462052903.93,-0.007843,0.000000
1462052904.03,-0.007843,0.000000
1462052904.13,-0.007843,0.000000
1462052904.23,-0.007843,0.000000
1462052904.33,-0.007843,0.000000
1462052904.43,-0.007843,0.000000
1462052904.53,-0.007843,0.000000
1462052904.63,-0.007843,0.000000
1462052904.73,-0.007843,0.000000
1462052904.83,-0.007843,0.000000
1462052904.93,-0.007843,0.000000
1462052905.03,-0.007843,0.000000
1462052905.13,-0.007843,0.000000
1462052905.23,-0.007843,0.000000
1462052905.33,-0.007843,0.000000
1462052905.43,-0.007843,0.000000
1462052905.53,-0.007843,0.000000
1462052905.63,-0.007843,0.000000
1462052905.73,-0.007843,0.000000
1462052905.83,-0.007843,0.000000
1462052905.93,-0.007843,0.000000
1462052906.03,-0.007843,0.000000
1462052906.13,-0.007843,0.000000
1462052906.23,-0.007843,0.000000
1462052906.33,-0.007843,0.000000
1462052906.43,-0.007843,0.000000
1462052906.53,-0.007843,0.000000
1462052906.63,-0.007843,0.000000
1462052906.73,-0.007843,0.000000
1462052906.83,-0.007843,0.000000
1462052906.93,-0.007843,0.000000
1462052907.03,-0.007843,0.000000
1462052907.13,-0.007843,0.000000
1462052907.23,-0.007843,0.000000
1462052907.33,-0.007843,0.000000
1462052907.43,-0.007843,0.000000
1462052907.53,-0.007843,0.000000
