systime,rudd,thro
1462052997.63,-0.039094,0.796930
1462052998.03,-0.039094,0.695364
1462052998.23,-0.039094,0.656301
1462052998.43,-0.039094,0.695364
1462052998.63,-0.062532,0.695364
1462052999.03,-0.195349,0.640675
1462052999.23,-0.257851,0.640675
1462052999.43,-0.507859,0.625050
1462052999.63,-0.539109,0.625050
1462052999.93,-0.593799,0.609424
1462053000.03,-0.609424,0.523484
1462053000.23,-0.718802,0.523484
1462053000.43,-0.718802,0.523484
1462053000.63,-0.718802,0.523484
1462053001.03,-0.789117,0.523484
1462053001.23,-0.828181,0.554735
1462053001.43,-0.851619,0.554735
1462053001.63,-0.992248,0.554735
1462053001.83,-0.992248,0.226600
1462053002.03,-0.992248,0.382855
1462053002.23,-0.992248,0.539109
1462053002.43,-0.992248,0.539109
1462053002.63,-0.992248,0.539109
1462053003.03,-0.992248,0.554735
1462053003.23,-0.992248,0.554735
1462053003.43,0.039674,0.500046
1462053003.63,1.000000,0.523484
1462053003.83,0.396802,0.500046
1462053004.03,0.333323,0.484420
1462053004.33,0.547594,0.484420
1462053004.43,0.523789,0.585986
1462053004.63,0.055544,0.843806
1462053005.03,-0.000031,0.812555
1462053005.23,-0.484420,0.796930
1462053005.43,-0.875057,0.796930
1462053005.63,-0.875057,0.796930
1462053005.83,-0.640675,0.796930
1462053006.03,-0.085971,0.796930
1462053006.23,0.484115,0.796930
1462053006.43,0.738090,0.781304
1462053006.63,0.380932,0.757866
1462053006.93,0.865078,0.695364
1462053007.03,0.071413,0.671926
1462053007.23,-0.000031,0.671926
1462053007.43,-0.031281,0.671926
1462053007.63,-0.062532,0.671926
1462053008.03,-0.015656,0.671926
1462053008.43,0.444441,0.671926
1462053008.63,0.134892,0.671926
1462053008.83,0.119022,0.640675
1462053009.03,0.095218,0.640675
1462053009.23,0.095218,0.640675
1462053009.43,0.031739,0.640675
1462053009.63,0.031739,0.640675
1462053010.03,-0.171911,0.640675
1462053010.23,-0.242225,0.640675
1462053010.43,-0.210974,0.640675
1462053010.63,-0.523484,0.281289
1462053010.83,-0.828181,0.210974
1462053011.03,-0.945372,0.000000
1462053011.23,-0.945372,0.000000
1462053011.43,-0.992248,0.000000
1462053011.63,-0.992248,0.000000
1462053012.03,-0.992248,0.195349
1462053012.23,-0.992248,0.500046
1462053012.43,-0.992248,0.500046
1462053012.63,-0.992248,0.382855
1462053012.83,-0.992248,0.000000
1462053013.03,-0.992248,0.296915
1462053013.23,-0.992248,0.296915
1462053013.43,-0.992248,0.296915
1462053013.63,-0.992248,0.296915
1462053014.03,-0.992248,0.312540
1462053014.23,-0.992248,0.351604
1462053014.43,-0.992248,0.398480
1462053014.63,-0.992248,0.398480
1462053014.83,-0.992248,0.398480
1462053015.03,-0.992248,0.398480
1462053015.23,-0.992248,0.398480
1462053015.43,-0.992248,0.398480
1462053015.63,-0.992248,0.398480
1462053016.03,-0.804743,0.367229
1462053016.23,-0.437544,0.367229
1462053016.43,-0.828181,0.367229
1462053016.63,-0.703177,0.367229
1462053016.83,-0.992248,0.437544
1462053017.03,-0.320353,0.554735
1462053017.23,-0.000031,0.554735
1462053017.43,-0.882870,0.484420
1462053017.63,-0.742241,0.500046
1462053018.03,-0.125034,0.296915
1462053018.23,-0.007843,0.367229
1462053018.43,-0.007843,0.398480
1462053018.63,-0.007843,0.500046
1462053019.03,-0.007843,0.500046
1462053019.23,-0.000031,0.500046
1462053019.43,-0.000031,0.500046
1462053019.63,-0.000031,0.500046
1462053019.83,-0.281289,0.500046
1462053020.03,-0.257851,0.500046
1462053020.23,-0.195349,0.523484
1462053020.43,-0.054720,0.523484
1462053020.63,-0.031281,0.523484
1462053021.03,-0.007843,0.500046
1462053021.23,-0.007843,0.500046
1462053021.43,-0.007843,0.500046
1462053021.63,-0.007843,0.671926
1462053021.83,-0.007843,0.695364
1462053022.03,-0.007843,0.695364
1462053022.23,-0.007843,0.656301
1462053022.43,-0.007843,0.609424
1462053022.63,-0.007843,0.453169
1462053023.03,-0.000031,0.453169
1462053023.23,-0.000031,0.500046
1462053023.43,-0.000031,0.570360
1462053023.63,-0.000031,0.570360
1462053023.83,0.039674,0.570360
1462053024.03,0.095218,0.539109
1462053024.23,0.134892,0.539109
1462053024.43,0.071413,0.539109
1462053024.63,0.309519,0.539109
1462053025.03,0.055544,0.539109
1462053025.23,0.039674,0.539109
1462053025.43,0.039674,0.539109
1462053025.63,0.039674,0.539109
1462053025.83,0.039674,0.539109
1462053026.03,-0.000031,0.539109
1462053026.23,-0.000031,0.539109
1462053026.43,-0.000031,0.539109
1462053026.63,0.103153,0.539109
1462053026.83,0.166662,0.539109
1462053027.03,0.436506,0.539109
1462053027.23,0.071413,0.539109
1462053027.43,0.055544,0.539109
1462053027.63,-0.187536,0.539109
1462053028.03,-0.078158,0.539109
1462053028.23,-0.296915,0.539109
1462053028.43,-0.031281,0.539109
1462053028.63,-0.007843,0.539109
1462053028.83,0.071413,0.539109
1462053029.03,0.158727,0.539109
1462053029.23,0.039674,0.539109
1462053029.43,0.095218,0.539109
1462053029.63,0.380932,0.539109
1462053030.03,0.079348,0.523484
1462053030.23,0.095218,0.523484
1462053030.43,0.650777,0.523484
1462053030.63,0.071413,0.523484
1462053030.83,0.071413,0.468795
1462053031.03,0.722221,0.281289
1462053031.23,0.103153,0.414106
1462053031.43,0.349193,0.640675
1462053031.63,0.079348,0.710990
1462053032.03,0.079348,0.710990
1462053032.23,0.031739,0.695364
1462053032.43,-0.585986,0.640675
1462053032.63,-0.085971,0.640675
1462053032.83,-0.054720,0.625050
1462053033.03,-0.031281,0.625050
1462053033.23,-0.000031,0.625050
1462053033.43,0.230140,0.625050
1462053033.63,0.436506,0.625050
1462053034.03,0.119022,0.609424
1462053034.23,0.119022,0.609424
1462053034.43,0.119022,0.609424
1462053034.63,0.055544,0.609424
1462053034.83,0.055544,0.609424
1462053035.03,0.055544,0.609424
1462053035.23,0.079348,0.609424
1462053035.43,0.079348,0.609424
1462053035.63,0.333323,0.609424
1462053035.93,0.285714,0.554735
1462053036.03,0.285714,0.554735
1462053036.43,0.357128,0.585986
1462053036.63,0.372997,0.585986
1462053037.03,0.380932,0.570360
1462053037.23,0.396802,0.570360
1462053037.43,0.412671,0.554735
1462053037.63,0.412671,0.554735
1462053037.83,0.563463,0.554735
1462053038.53,0.595233,0.179724
1462053038.63,0.611103,0.156285
1462053039.03,0.626972,0.226600
1462053039.23,0.626972,0.398480
1462053039.43,0.626972,0.398480
1462053039.63,0.626972,0.398480
1462053040.03,0.968230,0.453169
1462053040.03,1.000000,0.453169
1462053040.23,1.000000,0.640675
1462053040.63,1.000000,0.843806
1462053041.03,1.000000,0.640675
1462053041.23,0.547594,0.296915
1462053041.43,-0.007843,0.296915
1462053041.63,-0.742241,0.367229
1462053041.83,-0.992248,0.414106
1462053042.03,-0.195349,0.414106
1462053042.23,-0.562548,0.414106
1462053042.53,-0.882870,0.437544
1462053042.63,-0.859432,0.656301
1462053043.03,-0.054720,0.742241
1462053043.43,-0.007843,0.453169
1462053043.63,-0.007843,0.382855
1462053044.03,-0.007843,0.796930
1462053044.23,-0.007843,0.796930
1462053044.43,-0.007843,0.796930
1462053044.63,-0.007843,0.796930
1462053044.83,-0.007843,0.812555
1462053045.03,-0.007843,0.828181
1462053045.23,-0.125034,0.828181
1462053045.43,-0.328166,0.828181
1462053045.63,-0.351604,0.828181
1462053045.83,-0.546922,0.898495
1462053046.03,-0.593799,0.796930
1462053046.23,-0.570360,0.351604
1462053046.43,-0.570360,0.351604
1462053047.03,0.206336,0.500046
1462053047.23,0.372997,0.554735
1462053047.43,0.095218,0.671926
1462053047.63,-0.140660,0.671926
1462053048.03,-0.031281,0.695364
1462053048.23,-0.031281,0.726615
1462053048.43,-0.085971,0.726615
1462053048.83,-0.140660,0.726615
1462053049.23,-0.140660,0.726615
1462053049.43,-0.140660,0.726615
1462053049.63,-0.328166,0.656301
1462053050.03,-0.593799,0.351604
1462053050.23,-0.593799,0.296915
1462053050.43,-0.539109,0.210974
1462053050.63,-0.281289,0.398480
1462053050.83,0.031739,0.398480
1462053051.03,0.595233,0.367229
1462053051.23,1.000000,0.367229
1462053051.43,1.000000,0.367229
1462053051.63,1.000000,0.367229
1462053052.03,1.000000,0.367229
1462053052.23,1.000000,0.437544
1462053052.43,1.000000,0.656301
1462053052.63,1.000000,0.656301
1462053052.83,1.000000,0.671926
1462053053.03,1.000000,0.671926
1462053053.23,1.000000,0.671926
1462053053.43,1.000000,0.671926
1462053053.63,1.000000,0.671926
1462053054.03,0.031739,0.570360
1462053054.23,-0.085971,0.500046
1462053054.43,-0.085971,0.468795
1462053054.63,-0.437544,0.468795
1462053054.83,-0.695364,0.468795
1462053055.03,0.031739,0.468795
1462053055.23,0.968230,0.453169
1462053055.43,0.095218,0.437544
1462053055.63,0.055544,0.437544
1462053055.83,0.055544,0.468795
1462053056.23,0.055544,0.828181
1462053056.43,0.055544,0.828181
1462053056.63,0.055544,0.781304
1462053057.03,0.055544,0.726615
1462053057.23,0.055544,0.726615
1462053057.43,0.055544,0.726615
1462053057.63,-0.000031,0.726615
1462053057.83,-0.585986,0.671926
1462053058.03,-0.015656,0.671926
1462053058.23,0.563463,0.656301
1462053058.43,0.055544,0.656301
1462053058.63,0.055544,0.710990
1462053059.03,0.055544,0.828181
1462053059.23,0.055544,0.898495
1462053059.43,0.055544,0.898495
1462053059.63,0.055544,0.898495
1462053060.03,0.007935,0.812555
1462053060.23,-0.218787,0.726615
1462053060.43,-0.039094,0.726615
1462053060.63,-0.109409,0.726615
1462053061.03,-0.015656,0.726615
1462053061.23,-0.015656,0.757866
1462053061.43,-0.015656,0.757866
1462053061.63,-0.320353,0.757866
1462053062.03,-0.507859,0.757866
1462053062.23,-0.523484,0.656301
1462053062.43,-0.921934,0.656301
1462053062.63,-0.789117,0.656301
1462053063.03,-0.679739,0.265664
1462053063.33,-0.679739,0.242225
1462053063.43,-0.789117,0.265664
1462053063.63,-0.789117,0.328166
1462053064.03,-0.945372,0.437544
1462053064.23,-0.960997,0.539109
1462053064.43,-0.992248,0.609424
1462053064.63,-0.992248,0.609424
1462053064.83,-0.992248,0.609424
1462053065.03,-0.992248,0.671926
1462053065.23,-0.992248,0.695364
1462053065.43,-0.992248,0.695364
1462053065.63,-0.570360,0.695364
1462053066.03,0.976165,0.695364
1462053066.23,1.000000,0.695364
1462053066.43,1.000000,0.695364
1462053066.63,0.055544,0.671926
1462053066.83,0.039674,0.671926
1462053067.03,0.039674,0.671926
1462053067.43,-0.343791,0.695364
1462053067.63,-0.585986,0.695364
1462053068.03,-0.523484,0.695364
1462053068.23,-0.007843,0.695364
1462053068.43,-0.000031,0.695364
1462053068.63,-0.000031,0.695364
1462053068.83,0.285714,0.695364
1462053069.03,0.285714,0.695364
1462053069.23,0.071413,0.695364
1462053069.43,0.015870,0.695364
1462053069.63,-0.085971,0.695364
1462053070.03,-0.218787,0.367229
1462053070.23,-0.453169,0.625050
1462053070.43,-0.453169,0.640675
1462053070.63,-0.304727,0.539109
1462053070.83,-0.328166,0.437544
1462053071.03,-0.328166,0.468795
1462053071.23,-0.328166,0.468795
1462053071.43,-0.328166,0.468795
1462053071.63,-0.328166,0.468795
1462053072.03,-0.328166,0.468795
1462053072.23,-0.328166,0.468795
1462053072.43,-0.328166,0.468795
1462053072.63,-0.328166,0.468795
1462053072.83,-0.328166,0.468795
1462053073.03,-0.328166,0.468795
1462053073.23,-0.328166,0.468795
1462053073.43,-0.328166,0.468795
1462053073.63,-0.015656,0.000000
1462053073.83,-0.015656,0.000000
1462053074.03,-0.015656,0.000000
1462053074.23,-0.015656,0.000000
1462053074.43,-0.015656,0.000000
1462053074.63,-0.015656,0.000000
1462053074.83,-0.015656,0.000000
1462053075.03,-0.015656,0.000000
1462053075.23,-0.015656,0.000000
1462053075.43,-0.015656,0.000000
1462053075.63,-0.015656,0.000000
1462053075.83,-0.015656,0.000000
1462053076.03,-0.015656,0.000000
1462053076.23,-0.015656,0.000000
1462053076.43,-0.015656,0.000000
1462053076.63,-0.015656,0.000000
1462053077.03,-0.015656,0.000000
1462053077.23,-0.007843,0.000000
1462053077.43,-0.007843,0.000000
1462053077.63,-0.007843,0.000000
1462053077.83,-0.007843,0.000000
1462053078.03,-0.007843,0.000000
1462053078.23,-0.007843,0.195349
1462053078.43,-0.007843,0.351604
1462053078.63,-0.007843,0.398480
1462053079.03,-0.007843,0.671926
1462053079.23,-0.007843,0.695364
1462053079.43,-0.007843,0.695364
1462053079.63,-0.007843,0.570360
1462053080.03,-0.992248,0.453169
1462053080.23,-0.992248,0.453169
1462053080.43,-0.992248,0.453169
1462053080.63,-0.992248,0.500046
1462053081.03,-0.992248,0.625050
1462053081.23,-0.992248,0.625050
1462053081.43,-0.992248,0.625050
1462053081.63,-0.992248,0.625050
1462053081.83,-0.992248,0.625050
1462053082.03,-0.992248,0.625050
1462053082.23,-0.992248,0.625050
1462053082.43,-0.992248,0.585986
1462053082.63,-0.992248,0.210974
1462053083.03,-0.835994,0.437544
1462053083.23,-0.835994,0.453169
1462053083.43,-0.992248,0.671926
1462053083.63,-0.992248,0.671926
1462053083.83,-0.992248,0.671926
1462053084.03,-0.992248,0.710990
1462053084.23,-0.992248,0.156285
1462053084.43,-0.992248,0.000000
1462053084.63,-0.992248,0.000000
1462053084.83,-0.992248,0.109409
1462053085.03,-0.992248,0.210974
1462053085.23,-0.992248,0.210974
1462053085.43,-0.992248,0.281289
1462053085.63,-0.992248,0.367229
1462053086.13,-0.414106,0.242225
1462053086.23,0.055544,0.000000
1462053086.43,-0.140660,0.000000
1462053086.63,-0.921934,0.000000
1462053086.83,-0.960997,0.000000
1462053087.03,-0.015656,0.000000
1462053087.23,-0.015656,0.000000
1462053087.43,-0.015656,0.000000
1462053087.63,-0.007843,0.000000
1462053088.03,0.015870,0.000000
1462053088.33,-0.000031,0.000000
1462053088.43,-0.000031,0.000000
1462053088.63,-0.000031,0.000000
1462053088.83,-0.000031,0.000000
1462053089.03,-0.000031,0.000000
1462053089.23,-0.484420,0.000000
1462053089.43,-0.992248,0.000000
1462053089.63,-0.992248,0.000000
1462053089.93,-0.992248,0.000000
1462053090.03,-0.007843,0.000000
1462053090.23,-0.007843,0.398480
1462053090.43,-0.007843,0.585986
1462053090.63,-0.007843,0.710990
1462053091.03,-0.007843,0.570360
1462053091.23,-0.992248,0.554735
1462053091.43,-0.992248,0.328166
1462053091.63,-0.992248,0.109409
1462053092.03,-0.992248,0.554735
1462053092.23,-0.992248,0.554735
1462053092.43,-0.992248,0.554735
1462053092.63,-0.992248,0.484420
1462053092.83,-0.992248,0.484420
1462053093.03,-0.992248,0.484420
1462053093.23,-0.992248,0.484420
1462053093.43,-0.992248,0.484420
1462053093.63,-0.992248,0.484420
1462053093.83,-0.992248,0.570360
1462053094.03,-0.960997,0.570360
1462053094.23,-0.296915,0.570360
1462053094.43,-0.968810,0.570360
1462053094.63,0.333323,0.367229
1462053094.83,0.420606,0.398480
1462053095.03,0.142857,0.453169
1462053095.23,0.825373,0.453169
1462053095.43,0.817438,0.523484
1462053095.63,0.039674,0.570360
1462053095.93,0.039674,0.570360
1462053096.03,0.039674,0.570360
1462053096.23,0.015870,0.570360
1462053096.43,0.055544,0.710990
1462053096.63,0.285714,0.710990
1462053097.03,-0.000031,0.710990
1462053097.23,-0.992248,0.710990
1462053097.43,-0.593799,0.695364
1462053097.63,-0.992248,0.695364
1462053097.83,0.007935,0.695364
1462053098.03,0.007935,0.695364
1462053098.23,0.007935,0.695364
1462053098.43,0.007935,0.695364
1462053098.63,0.007935,0.695364
1462053098.93,0.007935,0.695364
1462053099.03,0.095218,0.695364
1462053099.23,0.293649,0.695364
1462053099.43,0.460311,0.695364
1462053099.63,0.484115,0.695364
1462053099.83,0.484115,0.695364
1462053100.03,0.484115,0.695364
1462053100.23,0.484115,0.695364
1462053100.43,0.182531,0.671926
1462053100.63,0.142857,0.695364
1462053101.03,0.563463,0.695364
1462053101.23,0.444441,0.671926
1462053101.43,0.420606,0.671926
1462053101.63,0.285714,0.671926
1462053101.83,0.166662,0.671926
1462053102.03,0.071413,0.671926
1462053102.23,0.071413,0.671926
1462053102.43,0.007935,0.671926
1462053102.63,-0.164098,0.671926
1462053103.03,-0.828181,0.695364
1462053103.23,-0.656301,0.695364
1462053103.53,-0.812555,0.695364
1462053103.63,-0.992248,0.710990
1462053103.83,-0.992248,0.710990
1462053104.03,-0.992248,0.710990
1462053104.23,-0.992248,0.710990
1462053104.43,-0.992248,0.710990
1462053104.63,-0.992248,0.710990
1462053104.83,-0.992248,0.710990
1462053105.03,-0.992248,0.710990
1462053105.33,-0.992248,0.671926
1462053105.43,-0.000031,0.500046
1462053105.63,-0.000031,0.367229
1462053106.33,0.079348,0.398480
1462053106.43,0.079348,0.398480
1462053106.63,1.000000,0.398480
1462053107.03,1.000000,0.398480
1462053107.03,-0.000031,0.867244
1462053107.33,-0.000031,0.867244
1462053107.43,-0.000031,0.757866
1462053107.63,-0.000031,0.742241
1462053108.03,0.761895,0.742241
1462053108.23,0.761895,0.742241
1462053108.43,0.761895,0.742241
1462053108.63,0.626972,0.742241
1462053109.13,0.055544,0.671926
1462053109.23,0.055544,0.351604
1462053109.43,0.015870,0.125034
1462053109.63,0.039674,0.367229
1462053109.93,0.039674,0.726615
1462053110.03,0.039674,0.585986
1462053110.23,-0.007843,0.437544
1462053110.43,-0.835994,0.437544
1462053110.63,-0.007843,0.437544
1462053110.83,-0.367229,0.437544
1462053111.03,-0.859432,0.437544
1462053111.23,-0.875057,0.484420
1462053111.63,-0.812555,0.656301
1462053112.03,-0.882870,0.695364
1462053112.23,-0.632862,0.671926
1462053112.43,-0.000031,0.671926
1462053112.63,-0.000031,0.609424
1462053112.83,0.626972,0.468795
1462053113.03,0.801569,0.414106
1462053113.23,0.801569,0.398480
1462053113.43,0.753960,0.382855
1462053113.63,0.119022,0.367229
1462053114.03,0.007935,0.398480
1462053114.23,0.007935,0.398480
1462053114.43,0.079348,0.398480
1462053114.83,0.079348,0.500046
1462053115.03,0.269814,0.640675
1462053115.23,0.071413,0.640675
1462053115.43,0.055544,0.609424
1462053115.93,0.055544,0.312540
1462053116.03,0.055544,0.351604
1462053116.23,0.055544,0.351604
1462053116.43,0.055544,0.242225
1462053116.63,0.055544,0.328166
1462053116.93,0.055544,0.328166
1462053117.13,0.055544,0.351604
1462053117.23,0.103153,0.382855
1462053117.43,0.349193,0.414106
1462053117.63,0.119022,0.414106
1462053117.83,0.055544,0.414106
1462053118.03,0.055544,0.382855
1462053118.23,0.055544,0.382855
1462053118.43,0.055544,0.671926
1462053118.63,0.055544,0.882870
1462053119.03,0.055544,0.640675
1462053119.23,0.055544,0.437544
1462053119.43,0.055544,0.437544
1462053119.63,0.055544,0.437544
1462053119.83,0.055544,0.437544
1462053120.03,0.055544,0.437544
1462053120.23,0.055544,0.453169
1462053120.43,0.055544,0.453169
1462053120.63,0.055544,0.585986
1462053121.03,0.055544,0.695364
1462053121.23,0.055544,0.726615
1462053121.43,0.055544,0.726615
1462053121.63,0.055544,0.726615
1462053121.83,0.055544,0.726615
1462053122.03,0.055544,0.726615
1462053122.23,0.055544,0.726615
1462053122.43,0.055544,0.726615
1462053122.63,0.158727,0.726615
1462053123.03,0.825373,0.695364
1462053123.23,1.000000,0.554735
1462053123.43,0.785699,0.000000
1462053123.63,0.031739,0.000000
1462053123.83,0.031739,0.000000
1462053124.03,0.476180,0.000000
1462053124.23,0.849178,0.000000
1462053124.43,0.865078,0.195349
1462053124.63,0.650777,0.000000
1462053124.83,0.055544,0.000000
1462053125.03,0.079348,0.000000
1462053125.23,0.650777,0.382855
1462053125.43,0.634907,0.000000
1462053125.63,1.000000,0.000000
1462053126.03,1.000000,0.242225
1462053126.23,1.000000,0.437544
1462053126.43,1.000000,0.468795
1462053126.63,1.000000,0.500046
1462053126.83,1.000000,0.500046
1462053127.03,1.000000,0.500046
1462053127.23,1.000000,0.468795
1462053127.43,1.000000,0.468795
1462053127.63,1.000000,0.453169
1462053128.03,1.000000,0.453169
1462053128.23,1.000000,0.453169
1462053128.43,1.000000,0.453169
1462053128.63,1.000000,0.453169
1462053128.83,1.000000,0.484420
1462053129.03,1.000000,0.609424
1462053129.23,0.801569,0.625050
1462053129.43,0.071413,0.468795
1462053129.63,0.055544,0.367229
1462053130.03,0.055544,0.781304
1462053130.23,0.055544,0.812555
1462053130.43,0.015870,0.281289
1462053130.63,-0.000031,0.265664
1462053130.83,-0.992248,0.367229
1462053131.03,-0.015656,0.382855
1462053131.23,-0.992248,0.500046
1462053131.43,0.055544,0.554735
1462053131.63,0.039674,0.695364
1462053131.83,0.039674,0.812555
1462053132.03,-0.000031,0.882870
1462053132.23,-0.031281,0.882870
1462053132.43,-0.406293,0.898495
1462053132.63,-0.031281,0.898495
1462053132.83,-0.015656,0.898495
1462053133.03,-0.015656,0.898495
1462053133.23,-0.015656,0.898495
1462053133.43,-0.015656,0.898495
1462053133.63,-0.015656,0.484420
1462053134.03,-0.007843,0.351604
1462053134.23,-0.007843,0.867244
1462053134.43,-0.007843,1.000000
1462053134.63,-0.007843,1.000000
1462053135.03,-0.031281,1.000000
1462053135.23,-0.007843,0.953185
1462053135.43,-0.007843,0.953185
1462053135.63,-0.007843,0.953185
1462053135.83,-0.007843,0.953185
1462053136.03,-0.007843,0.953185
1462053136.23,-0.007843,1.000000
1462053136.43,-0.007843,1.000000
1462053136.63,-0.007843,1.000000
1462053137.03,-0.992248,1.000000
1462053137.23,-0.992248,1.000000
1462053137.43,-0.992248,1.000000
1462053137.63,-0.429731,1.000000
1462053138.03,0.015870,0.968810
1462053138.23,0.015870,0.968810
1462053138.43,0.015870,0.898495
1462053138.63,0.015870,0.843806
1462053138.83,0.015870,0.312540
1462053139.03,0.015870,0.179724
1462053139.23,0.015870,0.000000
1462053139.43,0.015870,0.625050
1462053139.63,0.015870,0.742241
1462053139.93,0.015870,0.812555
1462053140.03,0.015870,0.828181
1462053140.23,0.015870,0.914121
1462053140.43,0.015870,0.929746
1462053140.63,0.015870,0.929746
1462053140.83,0.015870,0.929746
1462053141.03,0.015870,0.929746
1462053141.23,0.015870,0.929746
1462053141.43,0.015870,0.929746
1462053141.63,0.015870,0.929746
1462053141.83,0.015870,0.828181
1462053142.03,0.015870,0.812555
1462053142.23,0.015870,0.781304
1462053142.43,0.015870,0.695364
1462053142.63,0.015870,0.585986
1462053142.83,0.015870,0.000000
1462053143.03,0.015870,0.000000
1462053143.23,0.015870,0.179724
1462053143.43,0.015870,0.156285
1462053143.63,0.357128,0.140660
1462053143.83,0.634907,0.140660
1462053144.03,0.015870,0.140660
1462053144.23,-0.429731,0.140660
1462053144.43,-0.937559,0.226600
1462053144.63,-0.992248,0.398480
1462053145.03,-0.992248,0.539109
1462053145.23,-0.992248,0.554735
1462053145.43,-0.992248,0.554735
1462053145.63,-0.015656,0.554735
1462053145.83,-0.015656,0.554735
1462053146.03,-0.015656,0.484420
1462053146.23,-0.523484,0.484420
1462053146.43,-0.195349,0.226600
1462053146.63,-0.257851,0.210974
1462053146.83,-0.585986,0.484420
1462053147.03,-0.789117,0.671926
1462053147.23,-0.992248,0.695364
1462053147.43,-0.992248,0.695364
1462053147.63,-0.992248,0.570360
1462053147.83,-0.000031,0.523484
1462053148.03,0.055544,0.484420
1462053148.23,0.571429,0.484420
1462053148.43,1.000000,0.484420
1462053148.63,1.000000,0.484420
1462053148.83,1.000000,0.484420
1462053149.03,1.000000,0.468795
1462053149.23,0.968230,0.468795
1462053149.43,0.880947,0.468795
1462053149.63,1.000000,0.453169
1462053149.83,0.928556,0.453169
1462053150.03,-0.007843,0.296915
1462053150.23,-0.007843,0.265664
1462053150.43,-0.007843,0.000000
1462053150.63,-0.007843,0.000000
1462053150.83,-0.007843,0.000000
1462053151.03,-0.007843,0.000000
1462053151.23,-0.007843,0.000000
1462053151.43,-0.007843,0.000000
1462053151.63,-0.007843,0.000000
1462053151.93,-0.007843,0.000000
1462053152.03,-0.007843,0.000000
1462053152.23,-0.007843,0.000000
1462053152.43,-0.007843,0.000000
1462053152.63,-0.007843,0.000000
1462053152.83,-0.007843,0.000000
1462053153.03,-0.007843,0.000000
1462053153.23,-0.007843,0.000000
1462053153.43,-0.007843,0.000000
1462053153.63,-0.007843,0.000000
1462053154.03,-0.007843,0.000000
1462053154.23,-0.007843,0.000000
1462053154.43,-0.007843,0.000000
1462053154.63,-0.007843,0.000000
1462053155.03,-0.007843,0.000000
1462053155.23,-0.007843,0.000000
1462053155.43,-0.007843,0.000000
1462053155.63,-0.007843,0.000000
1462053155.83,-0.007843,0.000000
1462053156.03,-0.007843,0.000000
1462053156.23,-0.007843,0.000000
1462053156.43,-0.007843,0.000000
1462053156.63,-0.007843,0.000000
1462053157.03,-0.007843,0.000000
1462053157.23,-0.007843,0.000000
1462053157.43,-0.007843,0.000000
1462053157.63,-0.007843,0.000000
1462053157.83,-0.007843,0.000000
1462053158.03,-0.007843,0.000000
1462053158.23,-0.007843,0.000000
1462053158.43,-0.007843,0.382855
1462053158.63,-0.007843,1.000000
1462053159.03,-0.007843,0.000000
1462053159.23,0.031739,0.000000
1462053159.43,1.000000,0.000000
1462053159.63,1.000000,0.000000
1462053159.83,1.000000,0.609424
1462053160.03,1.000000,0.828181
1462053160.23,1.000000,0.843806
1462053160.43,0.976165,0.843806
1462053160.63,0.976165,0.281289
1462053160.83,0.595233,0.226600
1462053161.03,0.436506,0.265664
1462053161.23,0.372997,0.453169
1462053161.43,0.293649,0.656301
1462053161.63,0.166662,0.695364
1462053161.83,0.103153,0.695364
1462053162.03,0.103153,0.914121
1462053162.23,0.103153,0.929746
1462053162.43,0.031739,0.929746
1462053162.63,-0.140660,0.929746
1462053163.03,-0.718802,0.929746
1462053163.23,-0.726615,0.929746
1462053163.43,-0.015656,0.929746
1462053163.63,-0.007843,0.929746
1462053163.83,0.293649,0.929746
1462053164.03,0.777764,0.929746
1462053164.23,0.785699,0.929746
1462053164.43,0.166662,0.929746
1462053164.63,0.055544,0.500046
1462053164.83,0.055544,0.226600
1462053165.03,0.055544,0.000000
1462053165.23,0.055544,0.000000
1462053165.43,0.055544,0.000000
1462053165.73,0.055544,0.242225
1462053165.83,0.095218,0.312540
1462053166.03,0.317454,0.312540
1462053166.23,0.484115,0.312540
1462053166.43,0.349193,0.312540
1462053166.63,0.484115,0.312540
1462053166.83,0.071413,0.781304
1462053167.03,0.055544,0.828181
1462053167.23,0.055544,1.000000
1462053167.43,0.055544,1.000000
1462053167.63,0.055544,1.000000
1462053167.93,0.055544,1.000000
1462053168.03,0.055544,1.000000
1462053168.23,0.039674,1.000000
1462053168.43,-0.000031,1.000000
1462053168.63,-0.015656,1.000000
1462053168.83,-0.703177,1.000000
1462053169.03,-0.296915,1.000000
1462053169.23,-0.500046,1.000000
1462053169.43,-0.031281,1.000000
1462053169.63,-0.015656,1.000000
1462053169.93,-0.015656,1.000000
1462053170.03,-0.015656,0.000000
1462053170.23,-0.078158,0.000000
1462053170.43,-0.804743,0.000000
1462053170.63,-0.992248,0.000000
1462053170.83,-0.992248,0.000000
1462053171.03,-0.992248,0.156285
1462053171.23,-0.992248,0.179724
1462053171.43,-0.054720,0.000000
1462053171.63,0.753960,0.000000
1462053171.83,1.000000,0.000000
1462053172.03,1.000000,0.000000
1462053172.23,1.000000,0.351604
1462053172.43,1.000000,1.000000
1462053172.63,1.000000,1.000000
1462053172.93,1.000000,1.000000
1462053173.03,1.000000,1.000000
1462053173.23,1.000000,1.000000
1462053173.43,1.000000,1.000000
1462053173.63,0.753960,0.687551
1462053173.93,0.071413,0.000000
1462053174.03,0.071413,0.000000
1462053174.23,0.055544,0.000000
1462053174.43,0.039674,0.000000
